,state,county,politics,color
1153,Missouri,Andrew,"[['Dem', 48.1, 3952], ['GOP', 44.6, 3664], ['Lib', 7.4, 608]]",democrat
1154,Missouri,Harrison,"[['GOP', 48.2, 1744], ['Dem', 43.1, 1558], ['Lib', 8.7, 316]]",republican
1155,Missouri,Barry,"[['GOP', 53.8, 7319], ['Dem', 37.6, 5115], ['Lib', 8.6, 1170]]",republican
1156,Missouri,Greene,"[['Dem', 48.2, 59858], ['GOP', 44.4, 55227], ['Lib', 7.4, 9182]]",democrat
1157,Missouri,Stone,"[['GOP', 55.7, 8764], ['Dem', 36.2, 5695], ['Lib', 8.1, 1280]]",republican
1158,Missouri,Linn,"[['Dem', 52.8, 2901], ['GOP', 39.3, 2160], ['Lib', 7.8, 430]]",democrat
1159,Missouri,Holt,"[['GOP', 51.3, 1169], ['Dem', 42.1, 959], ['Lib', 6.5, 149]]",republican
1160,Missouri,Platte,"[['Dem', 52.5, 23575], ['GOP', 39.8, 17868], ['Lib', 7.7, 3480]]",democrat
1161,Missouri,Carroll,"[['GOP', 45.8, 1926], ['Dem', 45.3, 1906], ['Lib', 8.9, 376]]",republican
1162,Missouri,Howard,"[['Dem', 47.8, 2294], ['GOP', 43.7, 2098], ['Lib', 8.6, 411]]",democrat
1163,Missouri,Jasper,"[['GOP', 54.9, 24559], ['Dem', 39.1, 17484], ['Lib', 6.1, 2713]]",republican
1164,Missouri,Putnam,"[['GOP', 56.8, 1296], ['Dem', 39.2, 895], ['Lib', 4.0, 92]]",republican
1165,Missouri,Taney,"[['GOP', 56.1, 11915], ['Dem', 36.8, 7812], ['Lib', 7.1, 1518]]",republican
1166,Missouri,McDonald,"[['GOP', 60.0, 4667], ['Dem', 34.0, 2644], ['Lib', 6.0, 470]]",republican
1167,Missouri,Ralls,"[['GOP', 51.8, 2596], ['Dem', 44.8, 2248], ['Lib', 3.4, 171]]",republican
1168,Missouri,Maries,"[['GOP', 51.3, 2312], ['Dem', 41.5, 1870], ['Lib', 7.3, 327]]",republican
1169,Missouri,Shelby,"[['GOP', 51.8, 1667], ['Dem', 44.2, 1424], ['Lib', 4.0, 129]]",republican
1170,Missouri,Butler,"[['GOP', 54.3, 9079], ['Dem', 40.6, 6783], ['Lib', 5.1, 848]]",republican
1171,Missouri,Mercer,"[['GOP', 50.0, 813], ['Dem', 40.9, 664], ['Lib', 9.1, 148]]",republican
1172,Missouri,Reynolds,"[['Dem', 53.7, 1699], ['GOP', 39.3, 1244], ['Lib', 6.9, 219]]",democrat
1173,Missouri,Clinton,"[['Dem', 48.9, 4770], ['GOP', 42.2, 4121], ['Lib', 8.9, 868]]",democrat
1174,Missouri,Ripley,"[['GOP', 53.3, 2771], ['Dem', 41.3, 2147], ['Lib', 5.4, 280]]",republican
1175,Missouri,Worth,"[['Dem', 49.4, 515], ['GOP', 43.1, 449], ['Lib', 7.5, 78]]",democrat
1176,Missouri,Iron,"[['Dem', 56.3, 2252], ['GOP', 36.5, 1461], ['Lib', 7.2, 289]]",democrat
1177,Missouri,Jackson,"[['Dem', 66.0, 200343], ['GOP', 28.3, 85774], ['Lib', 5.7, 17223]]",democrat
1178,Missouri,Adair,"[['Dem', 54.5, 5454], ['GOP', 40.1, 4016], ['Lib', 5.4, 544]]",democrat
1179,Missouri,Benton,"[['GOP', 47.2, 4277], ['Dem', 45.1, 4083], ['Lib', 7.7, 699]]",republican
1180,Missouri,Clark,"[['Dem', 56.2, 1811], ['GOP', 40.0, 1288], ['Lib', 3.8, 122]]",democrat
1181,Missouri,Cole,"[['GOP', 51.8, 18917], ['Dem', 42.1, 15392], ['Lib', 6.1, 2232]]",republican
1182,Missouri,Daviess,"[['Dem', 47.1, 1651], ['GOP', 43.6, 1527], ['Lib', 9.3, 326]]",democrat
1183,Missouri,Warren,"[['GOP', 48.5, 7040], ['Dem', 45.4, 6591], ['Lib', 6.2, 899]]",republican
1184,Missouri,Pulaski,"[['Dem', 47.0, 6278], ['GOP', 45.6, 6094], ['Lib', 7.3, 980]]",democrat
1185,Missouri,St. Louis,"[['Dem', 64.4, 332954], ['GOP', 31.5, 163107], ['Lib', 4.1, 21341]]",democrat
1186,Missouri,Barton,"[['GOP', 62.3, 3549], ['Dem', 31.6, 1801], ['Lib', 6.1, 345]]",republican
1187,Missouri,Washington,"[['Dem', 53.6, 4617], ['GOP', 40.0, 3441], ['Lib', 6.4, 551]]",democrat
1188,Missouri,Dunklin,"[['Dem', 50.7, 5346], ['GOP', 45.6, 4805], ['Lib', 3.7, 395]]",democrat
1189,Missouri,Cedar,"[['GOP', 53.7, 3204], ['Dem', 39.1, 2332], ['Lib', 7.2, 432]]",republican
1190,Missouri,Jefferson,"[['Dem', 53.5, 51862], ['GOP', 40.0, 38739], ['Lib', 6.5, 6319]]",democrat
1191,Missouri,Lewis,"[['Dem', 49.6, 2092], ['GOP', 47.0, 1982], ['Lib', 3.5, 147]]",democrat
1192,Missouri,Marion,"[['GOP', 52.7, 6353], ['Dem', 43.8, 5283], ['Lib', 3.6, 430]]",republican
1193,Missouri,Newton,"[['GOP', 58.6, 14572], ['Dem', 35.9, 8933], ['Lib', 5.5, 1373]]",republican
1194,Missouri,New Madrid,"[['Dem', 55.5, 3966], ['GOP', 40.7, 2908], ['Lib', 3.8, 270]]",democrat
1195,Missouri,St. Clair,"[['GOP', 46.1, 2132], ['Dem', 45.4, 2101], ['Lib', 8.4, 390]]",republican
1196,Missouri,Madison,"[['Dem', 48.1, 2360], ['GOP', 45.7, 2242], ['Lib', 6.3, 308]]",democrat
1197,Missouri,Caldwell,"[['GOP', 45.5, 1883], ['Dem', 44.3, 1832], ['Lib', 10.2, 422]]",republican
1198,Missouri,Livingston,"[['Dem', 48.3, 2877], ['GOP', 43.5, 2592], ['Lib', 8.1, 485]]",democrat
1199,Wisconsin,Lincoln,"[['Dem', 49.5, 7364], ['GOP', 46.3, 6894], ['Lib', 2.9, 437], ['Ind', 1.3, 188]]",democrat
1200,Wisconsin,Marathon,"[['GOP', 50.5, 34638], ['Dem', 46.2, 31722], ['Lib', 2.4, 1673], ['Ind', 0.8, 573]]",republican
1201,Wisconsin,Douglas,"[['Dem', 65.0, 14591], ['GOP', 33.3, 7470], ['Lib', 1.0, 218], ['Ind', 0.7, 156]]",democrat
1202,Wisconsin,Wood,"[['Dem', 49.2, 18717], ['GOP', 47.4, 18030], ['Lib', 2.5, 956], ['Ind', 0.9, 332]]",democrat
1203,Wisconsin,Sheboygan,"[['GOP', 54.0, 33678], ['Dem', 42.8, 26680], ['Lib', 2.6, 1604], ['Ind', 0.6, 370]]",republican
1204,Wisconsin,Burnett,"[['GOP', 50.9, 4290], ['Dem', 47.3, 3991], ['Lib', 1.4, 117], ['Ind', 0.4, 36]]",republican
1205,Wisconsin,Green,"[['Dem', 56.0, 10709], ['GOP', 41.6, 7946], ['Lib', 2.0, 385], ['Ind', 0.4, 69]]",democrat
1206,Wisconsin,Richland,"[['Dem', 53.6, 4511], ['GOP', 44.9, 3783], ['Lib', 1.2, 102], ['Ind', 0.3, 25]]",democrat
1207,Wisconsin,Price,"[['Dem', 49.6, 3827], ['GOP', 46.9, 3618], ['Lib', 2.7, 211], ['Ind', 0.8, 61]]",democrat
1208,Wisconsin,Rock,"[['Dem', 59.2, 46839], ['GOP', 37.9, 29981], ['Lib', 2.3, 1855], ['Ind', 0.5, 406]]",democrat
1209,Wisconsin,Racine,"[['Dem', 51.0, 51509], ['GOP', 46.4, 46854], ['Lib', 2.1, 2105], ['Ind', 0.6, 592]]",democrat
1210,Wisconsin,Monroe,"[['GOP', 51.7, 9883], ['Dem', 45.1, 8622], ['Lib', 2.4, 455], ['Ind', 0.8, 150]]",republican
1211,Wisconsin,Marinette,"[['GOP', 49.6, 9976], ['Dem', 47.6, 9579], ['Lib', 2.1, 419], ['Ind', 0.7, 138]]",republican
1212,Wisconsin,Dane,"[['Dem', 68.9, 206303], ['GOP', 29.4, 88203], ['Lib', 1.3, 3812], ['Ind', 0.4, 1241]]",democrat
1213,Wisconsin,Trempealeau,"[['Dem', 54.1, 7140], ['GOP', 43.1, 5694], ['Lib', 2.2, 297], ['Ind', 0.6, 78]]",democrat
1214,Wisconsin,Waukesha,"[['GOP', 66.5, 158259], ['Dem', 31.4, 74762], ['Lib', 1.7, 4074], ['Ind', 0.4, 959]]",republican
1215,Wisconsin,Adams,"[['Dem', 52.6, 5156], ['GOP', 45.0, 4403], ['Lib', 1.9, 182], ['Ind', 0.5, 52]]",democrat
1216,Wisconsin,Sawyer,"[['Dem', 50.9, 4441], ['GOP', 47.7, 4158], ['Lib', 1.1, 100], ['Ind', 0.3, 26]]",democrat
1217,Wisconsin,Iron,"[['GOP', 50.8, 1783], ['Dem', 48.3, 1696], ['Lib', 0.7, 24], ['Ind', 0.3, 10]]",republican
1218,Wisconsin,Buffalo,"[['Dem', 49.1, 3374], ['GOP', 47.8, 3282], ['Lib', 2.4, 162], ['Ind', 0.8, 52]]",democrat
1219,Wisconsin,Juneau,"[['GOP', 50.6, 5805], ['Dem', 46.7, 5363], ['Lib', 2.2, 254], ['Ind', 0.5, 57]]",republican
1220,Wisconsin,Lafayette,"[['Dem', 52.6, 4110], ['GOP', 45.4, 3546], ['Lib', 1.5, 121], ['Ind', 0.4, 35]]",democrat
1221,Wisconsin,St. Croix,"[['GOP', 53.5, 24315], ['Dem', 44.0, 20021], ['Lib', 2.2, 980], ['Ind', 0.3, 149]]",republican
1222,Wisconsin,Dodge,"[['GOP', 56.2, 24626], ['Dem', 40.8, 17848], ['Lib', 2.6, 1123], ['Ind', 0.5, 201]]",republican
1223,Wisconsin,La Crosse,"[['Dem', 54.9, 34153], ['GOP', 42.2, 26235], ['Lib', 2.3, 1419], ['Ind', 0.6, 401]]",democrat
1224,Wisconsin,Ozaukee,"[['GOP', 64.5, 35375], ['Dem', 33.2, 18213], ['Lib', 1.9, 1053], ['Ind', 0.3, 170]]",republican
1225,Wisconsin,Columbia,"[['Dem', 53.1, 16013], ['GOP', 44.4, 13399], ['Lib', 2.1, 640], ['Ind', 0.3, 100]]",democrat
1226,Wisconsin,Milwaukee,"[['Dem', 65.5, 312094], ['GOP', 32.6, 155063], ['Lib', 1.5, 7154], ['Ind', 0.4, 2007]]",democrat
1227,Wisconsin,Vernon,"[['Dem', 53.8, 7524], ['GOP', 43.2, 6031], ['Lib', 2.3, 325], ['Ind', 0.7, 93]]",democrat
1228,Wisconsin,Washburn,"[['GOP', 49.2, 4434], ['Dem', 48.8, 4396], ['Lib', 1.5, 132], ['Ind', 0.5, 44]]",republican
1229,Wisconsin,Pepin,"[['Dem', 50.5, 1811], ['GOP', 47.4, 1701], ['Lib', 1.8, 64], ['Ind', 0.4, 13]]",democrat
1230,Wisconsin,Kenosha,"[['Dem', 54.2, 42802], ['GOP', 42.1, 33237], ['Lib', 3.3, 2581], ['Ind', 0.4, 324]]",democrat
1231,Wisconsin,Calumet,"[['GOP', 54.2, 14035], ['Dem', 42.4, 10976], ['Lib', 2.9, 747], ['Ind', 0.6, 153]]",republican
1232,Wisconsin,Kewaunee,"[['GOP', 49.7, 5418], ['Dem', 47.2, 5147], ['Lib', 2.4, 257], ['Ind', 0.8, 82]]",republican
1233,Wisconsin,Door,"[['Dem', 51.5, 8949], ['GOP', 45.9, 7983], ['Lib', 2.2, 379], ['Ind', 0.4, 72]]",democrat
1234,Wisconsin,Walworth,"[['GOP', 54.7, 28024], ['Dem', 41.7, 21354], ['Lib', 3.1, 1586], ['Ind', 0.5, 236]]",republican
1235,Wisconsin,Washington,"[['GOP', 68.2, 52893], ['Dem', 29.2, 22680], ['Lib', 2.2, 1743], ['Ind', 0.4, 274]]",republican
1236,Wisconsin,Ashland,"[['Dem', 63.3, 5295], ['GOP', 34.8, 2907], ['Lib', 1.1, 95], ['Ind', 0.8, 63]]",democrat
1237,Wisconsin,Manitowoc,"[['GOP', 49.4, 20620], ['Dem', 46.9, 19596], ['Lib', 2.8, 1178], ['Ind', 0.9, 371]]",republican
1238,Wisconsin,Sauk,"[['Dem', 54.6, 17232], ['GOP', 43.0, 13554], ['Lib', 2.0, 637], ['Ind', 0.4, 121]]",democrat
1239,Wisconsin,Polk,"[['GOP', 51.1, 11286], ['Dem', 46.1, 10176], ['Lib', 2.2, 481], ['Ind', 0.6, 140]]",republican
1240,Wisconsin,Eau Claire,"[['Dem', 54.1, 29008], ['GOP', 42.9, 23000], ['Lib', 2.4, 1289], ['Ind', 0.7, 360]]",democrat
1241,Wisconsin,Langlade,"[['GOP', 51.8, 5248], ['Dem', 45.1, 4571], ['Lib', 2.4, 242], ['Ind', 0.7, 68]]",republican
1242,Wisconsin,Jackson,"[['Dem', 54.4, 4979], ['GOP', 42.5, 3892], ['Lib', 2.3, 214], ['Ind', 0.7, 62]]",democrat
1243,Wisconsin,Bayfield,"[['Dem', 62.5, 6009], ['GOP', 36.1, 3470], ['Lib', 0.9, 82], ['Ind', 0.6, 54]]",democrat
1244,Wisconsin,Chippewa,"[['Dem', 48.5, 14756], ['GOP', 48.1, 14645], ['Lib', 2.6, 793], ['Ind', 0.7, 222]]",democrat
1245,Wisconsin,Shawano,"[['GOP', 52.5, 10391], ['Dem', 44.2, 8752], ['Lib', 2.5, 502], ['Ind', 0.8, 151]]",republican
1246,Wisconsin,Waushara,"[['GOP', 52.8, 6235], ['Dem', 44.1, 5210], ['Lib', 2.4, 284], ['Ind', 0.7, 77]]",republican
1247,Wisconsin,Green Lake,"[['GOP', 58.8, 5596], ['Dem', 38.2, 3632], ['Lib', 2.3, 217], ['Ind', 0.7, 71]]",republican
1248,Wisconsin,Fond du Lac,"[['GOP', 56.5, 29516], ['Dem', 40.7, 21257], ['Lib', 2.1, 1110], ['Ind', 0.6, 318]]",republican
1249,Wisconsin,Pierce,"[['Dem', 49.8, 10237], ['GOP', 47.9, 9832], ['Lib', 1.7, 348], ['Ind', 0.6, 126]]",democrat
1250,Wisconsin,Barron,"[['GOP', 48.8, 10796], ['Dem', 48.1, 10640], ['Lib', 2.3, 508], ['Ind', 0.8, 180]]",republican
1251,Wisconsin,Crawford,"[['Dem', 56.7, 4316], ['GOP', 40.9, 3113], ['Lib', 2.0, 151], ['Ind', 0.5, 35]]",democrat
1252,Wisconsin,Winnebago,"[['Dem', 49.0, 42749], ['GOP', 47.6, 41500], ['Lib', 3.0, 2604], ['Ind', 0.5, 405]]",democrat
1253,Wisconsin,Brown,"[['GOP', 49.2, 61738], ['Dem', 48.0, 60317], ['Lib', 2.2, 2705], ['Ind', 0.7, 840]]",republican
1254,Wisconsin,Florence,"[['GOP', 62.2, 1583], ['Dem', 35.7, 908], ['Lib', 1.7, 42], ['Ind', 0.5, 12]]",republican
1255,Wisconsin,Marquette,"[['GOP', 50.6, 4032], ['Dem', 46.9, 3742], ['Lib', 2.1, 168], ['Ind', 0.4, 30]]",republican
1256,Wisconsin,Oconto,"[['GOP', 51.4, 9982], ['Dem', 45.1, 8752], ['Lib', 2.6, 501], ['Ind', 1.0, 188]]",republican
1257,Wisconsin,Oneida,"[['GOP', 48.1, 10169], ['Dem', 47.5, 10035], ['Lib', 3.3, 705], ['Ind', 1.1, 223]]",republican
1258,Wisconsin,Portage,"[['Dem', 56.2, 21451], ['GOP', 41.1, 15692], ['Lib', 1.9, 707], ['Ind', 0.8, 320]]",democrat
1259,Wisconsin,Outagamie,"[['GOP', 49.8, 46154], ['Dem', 46.7, 43237], ['Lib', 2.7, 2478], ['Ind', 0.8, 757]]",republican
1260,Wisconsin,Jefferson,"[['GOP', 53.8, 23362], ['Dem', 43.9, 19065], ['Lib', 1.9, 809], ['Ind', 0.4, 176]]",republican
1261,Wisconsin,Taylor,"[['GOP', 54.8, 5046], ['Dem', 41.3, 3807], ['Lib', 2.9, 264], ['Ind', 1.0, 92]]",republican
1262,Wisconsin,Iowa,"[['Dem', 60.3, 7447], ['GOP', 37.4, 4626], ['Lib', 1.8, 226], ['Ind', 0.5, 60]]",democrat
1263,Wisconsin,Forest,"[['Dem', 51.3, 2285], ['GOP', 45.6, 2028], ['Lib', 2.3, 104], ['Ind', 0.7, 33]]",democrat
1264,Wisconsin,Vilas,"[['GOP', 54.1, 7292], ['Dem', 42.7, 5749], ['Lib', 2.8, 374], ['Ind', 0.4, 59]]",republican
1265,Wisconsin,Menominee,"[['Dem', 79.9, 1015], ['GOP', 16.8, 213], ['Lib', 2.8, 35], ['Ind', 0.6, 8]]",democrat
1266,Wisconsin,Clark,"[['GOP', 50.8, 6867], ['Dem', 45.5, 6154], ['Lib', 2.6, 357], ['Ind', 1.1, 145]]",republican
1267,Wisconsin,Grant,"[['Dem', 50.8, 11956], ['GOP', 46.4, 10925], ['Lib', 2.2, 509], ['Ind', 0.7, 166]]",democrat
1268,Wisconsin,Dunn,"[['Dem', 49.7, 10658], ['GOP', 46.8, 10025], ['Lib', 2.6, 551], ['Ind', 0.9, 193]]",democrat
1269,Wisconsin,Waupaca,"[['GOP', 53.5, 13588], ['Dem', 43.3, 10999], ['Lib', 2.6, 651], ['Ind', 0.7, 173]]",republican
1270,Wisconsin,Rusk,"[['GOP', 48.2, 3387], ['Dem', 46.9, 3295], ['Lib', 3.4, 241], ['Ind', 1.5, 103]]",republican
1271,Rhode Island,Kent,"[['Dem', 59.6, 43618], ['GOP', 40.4, 29578]]",democrat
1272,Rhode Island,Providence,"[['Dem', 68.9, 150540], ['GOP', 31.1, 67848]]",democrat
1273,Rhode Island,Bristol,"[['Dem', 63.4, 14525], ['GOP', 36.6, 8379]]",democrat
1274,Rhode Island,Newport,"[['Dem', 60.1, 22909], ['GOP', 39.9, 15227]]",democrat
1275,Rhode Island,Washington,"[['Dem', 59.1, 34095], ['GOP', 40.9, 23588]]",democrat
1276,Washington,Lincoln,"[['GOP', 62.9, 3617], ['Dem', 37.1, 2131]]",republican
1277,Washington,Okanogan,"[['GOP', 53.2, 6735], ['Dem', 46.8, 5920]]",republican
1278,Washington,Skagit,"[['Dem', 56.1, 26609], ['GOP', 43.9, 20848]]",democrat
1279,Washington,Cowlitz,"[['Dem', 56.4, 24579], ['GOP', 43.6, 18986]]",democrat
1280,Washington,Douglas,"[['GOP', 58.0, 8441], ['Dem', 42.0, 6102]]",republican
1281,Washington,Asotin,"[['GOP', 53.3, 5186], ['Dem', 46.7, 4552]]",republican
1282,Washington,Wahkiakum,"[['Dem', 55.4, 1250], ['GOP', 44.6, 1007]]",democrat
1283,Washington,San Juan,"[['Dem', 70.2, 7165], ['GOP', 29.8, 3040]]",democrat
1284,Washington,Pacific,"[['Dem', 60.8, 6296], ['GOP', 39.2, 4055]]",democrat
1285,Washington,Whatcom,"[['Dem', 58.5, 52161], ['GOP', 41.5, 36947]]",democrat
1286,Washington,Snohomish,"[['Dem', 60.3, 180850], ['GOP', 39.7, 119286]]",democrat
1287,Washington,Benton,"[['GOP', 57.4, 44495], ['Dem', 42.6, 33071]]",republican
1288,Washington,Clark,"[['Dem', 53.0, 94827], ['GOP', 47.0, 83967]]",democrat
1289,Washington,Yakima,"[['GOP', 50.9, 34589], ['Dem', 49.1, 33418]]",republican
1290,Washington,Kittitas,"[['GOP', 51.7, 7725], ['Dem', 48.3, 7212]]",republican
1291,Washington,Stevens,"[['GOP', 61.0, 11400], ['Dem', 39.0, 7284]]",republican
1292,Washington,King,"[['Dem', 72.0, 619026], ['GOP', 28.0, 240391]]",democrat
1293,Washington,Pierce,"[['Dem', 59.7, 200029], ['GOP', 40.3, 134854]]",democrat
1294,Washington,Adams,"[['GOP', 60.7, 2824], ['Dem', 39.3, 1826]]",republican
1295,Washington,Chelan,"[['GOP', 53.1, 16638], ['Dem', 46.9, 14717]]",republican
1296,Washington,Pend Oreille,"[['GOP', 56.8, 3757], ['Dem', 43.2, 2861]]",republican
1297,Washington,Ferry,"[['GOP', 56.3, 1899], ['Dem', 43.7, 1472]]",republican
1298,Washington,Grays Harbor,"[['Dem', 61.4, 17213], ['GOP', 38.6, 10805]]",democrat
1299,Washington,Whitman,"[['GOP', 50.6, 7400], ['Dem', 49.4, 7217]]",republican
1300,Washington,Columbia,"[['GOP', 63.1, 1388], ['Dem', 36.9, 813]]",republican
1301,Washington,Mason,"[['Dem', 57.4, 15854], ['GOP', 42.6, 11765]]",democrat
1302,Washington,Clallam,"[['Dem', 53.8, 20047], ['GOP', 46.2, 17182]]",democrat
1303,Washington,Jefferson,"[['Dem', 68.5, 12675], ['GOP', 31.5, 5829]]",democrat
1304,Washington,Klickitat,"[['Dem', 50.4, 4888], ['GOP', 49.6, 4820]]",democrat
1305,Washington,Island,"[['Dem', 55.5, 22621], ['GOP', 44.5, 18163]]",democrat
1306,Washington,Lewis,"[['GOP', 57.2, 14919], ['Dem', 42.8, 11182]]",republican
1307,Washington,Skamania,"[['Dem', 53.0, 2750], ['GOP', 47.0, 2436]]",democrat
1308,Washington,Franklin,"[['GOP', 56.6, 11041], ['Dem', 43.4, 8460]]",republican
1309,Washington,Spokane,"[['GOP', 50.2, 104914], ['Dem', 49.8, 104153]]",republican
1310,Washington,Grant,"[['GOP', 61.4, 16649], ['Dem', 38.6, 10481]]",republican
1311,Washington,Kitsap,"[['Dem', 58.8, 65105], ['GOP', 41.2, 45614]]",democrat
1312,Washington,Walla Walla,"[['GOP', 54.3, 9933], ['Dem', 45.7, 8373]]",republican
1313,Washington,Garfield,"[['GOP', 63.5, 789], ['Dem', 36.5, 453]]",republican
1314,Washington,Thurston,"[['Dem', 62.5, 68628], ['GOP', 37.5, 41119]]",democrat
1315,Pennsylvania,Lawrence,"[['GOP', 50.0, 19260], ['Dem', 48.2, 18550], ['Lib', 1.8, 688]]",republican
1316,Pennsylvania,Pike,"[['GOP', 53.8, 12165], ['Dem', 44.3, 10018], ['Lib', 2.0, 446]]",republican
1317,Pennsylvania,Warren,"[['GOP', 59.2, 9546], ['Dem', 38.0, 6124], ['Lib', 2.8, 458]]",republican
1318,Pennsylvania,Montgomery,"[['Dem', 58.5, 230691], ['GOP', 40.6, 160338], ['Lib', 0.9, 3636]]",democrat
1319,Pennsylvania,Philadelphia,"[['Dem', 86.4, 535041], ['GOP', 13.0, 80237], ['Lib', 0.6, 3959]]",democrat
1320,Pennsylvania,Juniata,"[['GOP', 66.3, 6295], ['Dem', 31.6, 2999], ['Lib', 2.1, 204]]",republican
1321,Pennsylvania,Monroe,"[['Dem', 56.2, 31769], ['GOP', 42.3, 23894], ['Lib', 1.5, 844]]",democrat
1322,Pennsylvania,Northumberland,"[['GOP', 58.3, 18122], ['Dem', 39.5, 12289], ['Lib', 2.2, 692]]",republican
1323,Pennsylvania,Potter,"[['GOP', 69.9, 4912], ['Dem', 27.7, 1946], ['Lib', 2.4, 168]]",republican
1324,Pennsylvania,Greene,"[['GOP', 50.6, 6870], ['Dem', 47.5, 6452], ['Lib', 1.9, 262]]",republican
1325,Pennsylvania,Armstrong,"[['GOP', 65.7, 18572], ['Dem', 32.3, 9141], ['Lib', 2.0, 553]]",republican
1326,Pennsylvania,Mifflin,"[['GOP', 68.1, 11058], ['Dem', 30.3, 4921], ['Lib', 1.6, 266]]",republican
1327,Pennsylvania,Adams,"[['GOP', 60.3, 25209], ['Dem', 37.3, 15582], ['Lib', 2.4, 986]]",republican
1328,Pennsylvania,Lycoming,"[['GOP', 62.9, 28869], ['Dem', 35.0, 16084], ['Lib', 2.1, 941]]",republican
1329,Pennsylvania,Carbon,"[['GOP', 50.3, 12033], ['Dem', 47.3, 11330], ['Lib', 2.4, 568]]",republican
1330,Pennsylvania,Cambria,"[['GOP', 49.8, 28717], ['Dem', 47.9, 27613], ['Lib', 2.2, 1288]]",republican
1331,Pennsylvania,Lancaster,"[['GOP', 57.8, 125915], ['Dem', 40.2, 87522], ['Lib', 2.0, 4299]]",republican
1332,Pennsylvania,Lebanon,"[['GOP', 60.3, 32078], ['Dem', 37.7, 20057], ['Lib', 2.0, 1058]]",republican
1333,Pennsylvania,Beaver,"[['Dem', 50.1, 39745], ['GOP', 47.8, 37905], ['Lib', 2.1, 1683]]",democrat
1334,Pennsylvania,Bucks,"[['Dem', 51.6, 161373], ['GOP', 47.0, 146918], ['Lib', 1.4, 4297]]",democrat
1335,Pennsylvania,Montour,"[['GOP', 57.3, 4429], ['Dem', 40.3, 3112], ['Lib', 2.4, 189]]",republican
1336,Pennsylvania,Delaware,"[['Dem', 61.8, 164024], ['GOP', 37.2, 98659], ['Lib', 1.0, 2579]]",democrat
1337,Pennsylvania,Wayne,"[['GOP', 57.2, 12101], ['Dem', 40.9, 8650], ['Lib', 2.0, 420]]",republican
1338,Pennsylvania,Cameron,"[['GOP', 60.4, 1190], ['Dem', 36.1, 711], ['Lib', 3.5, 68]]",republican
1339,Pennsylvania,Clearfield,"[['GOP', 62.3, 19826], ['Dem', 35.5, 11280], ['Lib', 2.2, 713]]",republican
1340,Pennsylvania,Columbia,"[['GOP', 52.9, 12779], ['Dem', 44.7, 10802], ['Lib', 2.3, 558]]",republican
1341,Pennsylvania,Elk,"[['GOP', 54.5, 6746], ['Dem', 42.5, 5258], ['Lib', 3.0, 367]]",republican
1342,Pennsylvania,Tioga,"[['GOP', 66.3, 10473], ['Dem', 31.4, 4968], ['Lib', 2.3, 367]]",republican
1343,Pennsylvania,Wyoming,"[['GOP', 53.7, 6003], ['Dem', 43.6, 4874], ['Lib', 2.6, 296]]",republican
1344,Pennsylvania,Huntingdon,"[['GOP', 64.4, 11285], ['Dem', 33.2, 5817], ['Lib', 2.5, 433]]",republican
1345,Pennsylvania,Franklin,"[['GOP', 66.5, 41568], ['Dem', 31.4, 19658], ['Lib', 2.1, 1285]]",republican
1346,Pennsylvania,Luzerne,"[['Dem', 54.5, 66600], ['GOP', 43.3, 52859], ['Lib', 2.2, 2729]]",democrat
1347,Pennsylvania,Butler,"[['GOP', 63.5, 56098], ['Dem', 34.5, 30520], ['Lib', 2.0, 1743]]",republican
1348,Pennsylvania,Snyder,"[['GOP', 66.3, 9844], ['Dem', 31.3, 4645], ['Lib', 2.5, 366]]",republican
1349,Pennsylvania,Mercer,"[['GOP', 49.0, 23260], ['Dem', 48.8, 23139], ['Lib', 2.2, 1045]]",republican
1350,Pennsylvania,Perry,"[['GOP', 65.0, 11828], ['Dem', 32.4, 5896], ['Lib', 2.7, 486]]",republican
1351,Pennsylvania,Sullivan,"[['GOP', 61.6, 1797], ['Dem', 35.9, 1046], ['Lib', 2.5, 72]]",republican
1352,Pennsylvania,Westmoreland,"[['GOP', 56.8, 94950], ['Dem', 41.4, 69253], ['Lib', 1.8, 3052]]",republican
1353,Pennsylvania,Indiana,"[['GOP', 56.5, 20383], ['Dem', 41.2, 14847], ['Lib', 2.3, 839]]",republican
1354,Pennsylvania,Clinton,"[['GOP', 52.7, 6663], ['Dem', 45.0, 5685], ['Lib', 2.2, 284]]",republican
1355,Pennsylvania,Fayette,"[['Dem', 50.6, 24161], ['GOP', 47.7, 22796], ['Lib', 1.8, 838]]",democrat
1356,Pennsylvania,Berks,"[['Dem', 51.1, 81305], ['GOP', 47.2, 75095], ['Lib', 1.7, 2738]]",democrat
1357,Pennsylvania,Somerset,"[['GOP', 65.7, 22148], ['Dem', 32.1, 10846], ['Lib', 2.2, 742]]",republican
1358,Pennsylvania,Centre,"[['Dem', 49.8, 33791], ['GOP', 47.0, 31900], ['Lib', 3.2, 2195]]",democrat
1359,Pennsylvania,Blair,"[['GOP', 62.9, 29936], ['Dem', 34.9, 16614], ['Lib', 2.2, 1051]]",republican
1360,Pennsylvania,Lackawanna,"[['Dem', 66.7, 64419], ['GOP', 31.7, 30621], ['Lib', 1.6, 1527]]",democrat
1361,Pennsylvania,Schuylkill,"[['GOP', 55.0, 31526], ['Dem', 42.9, 24548], ['Lib', 2.1, 1194]]",republican
